"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"04466",-23.690217226758584,-46.65969746502972,sao paulo,SP
"04458",-23.69066695530619,-46.67357944102368,sao paulo,SP
"04432",-23.68710008726043,-46.66241746879369,sao paulo,SP
"04405",-23.67363493259273,-46.65599164613879,sao paulo,SP
"04446",-23.685052643945028,-46.682846688853225,sao paulo,SP
"04437",-23.66970108298231,-46.67637683360268,sao paulo,SP
"04409",-23.68192592200934,-46.65434459645673,são paulo,SP
"04424",-23.687359775751773,-46.638889246270594,sao paulo,SP
"04429",-23.676080892818433,-46.66161178230774,sao paulo,SP
"04468",-23.692634673480622,-46.66545395580104,sao paulo,SP
"04459",-23.69143181848347,-46.672982046627055,são paulo,SP
"04458",-23.688780601159948,-46.67207531946443,sao paulo,SP
"04411",-23.676225726614355,-46.64671121426511,sao paulo,SP
"04407",-23.669377229528557,-46.650386875526536,sao paulo,SP
"04467",-23.693721663338884,-46.6469913506838,são paulo,SP
"04447",-23.681483790726553,-46.68248476366212,sao paulo,SP
"04446",-23.68641917757002,-46.68575727212409,sao paulo,SP
"04421",-23.6928580013246,-46.63964126947597,são paulo,SP
"04434",-23.67982965528881,-46.66617469386577,sao paulo,SP
"04416",-23.675585008050074,-46.640122538028706,sao paulo,SP
"04447",-23.68141430636516,-46.682614210841706,sao paulo,SP
"04476",-23.70896136554321,-46.62520651027179,são paulo,SP
"04438",-23.680380973317483,-46.67088252608841,são paulo,SP
"04475",-23.70261097085809,-46.63877822231518,sao paulo,SP
"04409",-23.671570931090255,-46.64748208401594,são paulo,SP
"04431",-23.68866581127011,-46.65629515084541,sao paulo,SP
"04434",-23.685828990602595,-46.668794738598386,sao paulo,SP
"04463",-23.69433414625778,-46.66260720941768,sao paulo,SP
"04469",-23.693743791563264,-46.66890453857696,sao paulo,SP
"04408",-23.675073590339895,-46.64998408673321,sao paulo,SP
"04455",-23.683266649460432,-46.67777953358529,sao paulo,SP
"04476",-23.712318627114488,-46.618501875152866,sao paulo,SP
"04438",-23.676860419931874,-46.670413574643774,são paulo,SP
"04401",-23.66190286011885,-46.66398695545042,sao paulo,SP
"04475",-23.70110492200935,-46.63655343075192,são paulo,SP
"04444",-23.690036085752265,-46.68683819204811,sao paulo,SP
"04427",-23.68408274770618,-46.64676736733222,sao paulo,SP
"04458",-23.691306270138377,-46.67613995231402,sao paulo,SP
"04438",-23.67607215015292,-46.67081148029314,sao paulo,SP
"04429",-23.677649832361936,-46.664254037191995,sao paulo,SP
"04475",-23.69929212851283,-46.63161635429048,sao paulo,SP
"04437",-23.67135289312725,-46.67694757299898,sao paulo,SP
"04469",-23.692970545934557,-46.66741136081134,sao paulo,SP
"04414",-23.67184788121068,-46.632851261584655,sao paulo,SP
"04423",-23.68657085667157,-46.6336156466274,sao paulo,SP
"04417",-23.679765754919547,-46.632566242022016,sao paulo,SP
"04414",-23.671566523457756,-46.640691455594656,sao paulo,SP
"04461",-23.693101690259095,-46.679201077990655,sao paulo,SP
"04476",-23.711743592561604,-46.6180248141843,sao paulo,SP
"04411",-23.677274933666112,-46.645458370246416,sao paulo,SP
"04428",-23.681464159303808,-46.655377772628995,sao paulo,SP
"04474",-23.704734929222703,-46.642261661953896,são paulo,SP
"04401",-23.663139530693925,-46.664682749656194,são paulo,SP
"04475",-23.700444496249087,-46.640600528449426,sao paulo,SP
"04438",-23.672002524567016,-46.66913364026612,sao paulo,SP
"04447",-23.69230323619365,-46.67778116374293,sao paulo,SP
"04402",-23.66936671694522,-46.66238017426493,sao paulo,SP
"04428",-23.681232723007685,-46.655161820849415,são paulo,SP
"04476",-23.711768612816698,-46.62202628864907,sao paulo,SP
"04431",-23.685495148900912,-46.653550169345515,sao paulo,SP
"04475",-23.704646123232717,-46.63322403289282,sao paulo,SP
"04430",-23.684961189599015,-46.650084637513466,são paulo,SP
"04462",-23.6937811851232,-46.66307704884875,sao paulo,SP
"04474",-23.699888560361273,-46.64313070705173,sao paulo,SP
"04421",-23.6892785656414,-46.63753283819031,são paulo,SP
"04437",-23.673384503462447,-46.674570525535216,são paulo,SP
"04416",-23.676214891883834,-46.63320178827266,sao paulo,SP
"04476",-23.70784987755729,-46.61951633135916,sao paulo,SP
"04445",-23.681798874545585,-46.683828376911514,sao paulo,SP
"04434",-23.68455643083264,-46.66909155693287,sao paulo,SP
"04432",-23.688266731057766,-46.66489387538229,sao paulo,SP
"04466",-23.690793426308524,-46.657413633504504,sao paulo,SP
"04474",-23.69946830474924,-46.64173273175024,sao paulo,SP
"04476",-23.712632589062245,-46.61907614267224,são paulo,SP
"04423",-23.687294857060444,-46.63618719677996,sao paulo,SP
"04468",-23.690920190951587,-46.664005892867436,sao paulo,SP
"04413",-23.670929061172227,-46.635008537473325,sao paulo,SP
"04475",-23.703012439638712,-46.6326119023025,sao paulo,SP
"04405",-23.67363493259273,-46.65599164613879,sao paulo,SP
"04416",-23.678542663936817,-46.63905548473361,sao paulo,SP
"04455",-23.683177299469115,-46.67780402469851,sao paulo,SP
"04431",-23.69018042048014,-46.654509876219024,sao paulo,SP
"04447",-23.690463604480296,-46.67813381554541,sao paulo,SP
"04430",-23.480958520399327,-46.620070621847745,sao paulo,SP
"04447",-23.69230323619365,-46.67778116374293,sao paulo,SP
"04415",-23.6741831246177,-46.637935884124886,são paulo,SP
"04444",-23.687799971277748,-46.68874136553328,sao paulo,SP
"04428",-23.67544573829549,-46.66102511533018,sao paulo,SP
"04425",-23.685682206936175,-46.64301967466836,são paulo,SP
"04438",-23.672002524567016,-46.66913364026612,sao paulo,SP
"04438",-23.676860419931874,-46.670413574643774,sao paulo,SP
"04446",-23.689305733827723,-46.68403286234055,sao paulo,SP
"04475",-23.702849381903167,-46.633791226758596,sao paulo,SP
"04428",-23.685071402880784,-46.64691279028808,sao paulo,SP
"04401",-23.668445933666106,-46.66546203802871,são paulo,SP
"04416",-23.677630507490832,-46.63450331627698,sao paulo,SP
"04468",-23.690424478215682,-46.665309577990655,sao paulo,SP
"04434",-23.684373701915856,-46.66805251442672,sao paulo,SP
"04444",-23.687799971277748,-46.68874136553328,sao paulo,SP
"04474",-23.695998444114558,-46.64268730476372,são paulo,SP
"04436",-23.6736794074384,-46.672438201223365,sao paulo,SP
"04473",-23.690385953921208,-46.79180109922671,sao paulo,SP
"04475",-23.70049475575626,-46.638392269778954,sao paulo,SP
"04424",-23.686907371789278,-46.63840049999999,sao paulo,SP
"04438",-23.677500332228085,-46.67055018563487,sao paulo,SP
"04476",-23.71333761648044,-46.632340150558655,sao paulo,SP
"04474",-23.697127205378308,-46.64559252123606,sao paulo,SP
"04444",-23.691733849200972,-46.685711974462706,sao paulo,SP
"04444",-23.687420878152263,-46.68910837079468,sao paulo,SP
"04472",-23.6972255837117,-46.639282719407376,sao paulo,SP
"04414",-23.673615171244737,-46.641167675543905,sao paulo,SP
"04475",-23.70204111019098,-46.63586736150384,sao paulo,SP
"04415",-23.673163625588238,-46.63389055048946,sao paulo,SP
"04416",-23.67511970337391,-46.63982987850069,sao paulo,SP
"04462",-23.695656202060093,-46.6673361813723,são paulo,SP
"04416",-23.675899588954916,-46.640559121847744,sao paulo,SP
"04432",-23.584315490438257,-46.53248273726109,sao paulo,SP
"04457",-23.68994274271452,-46.673484427837735,sao paulo,SP
"04447",-23.69230323619365,-46.67778116374293,são paulo,SP
"04428",-23.68189055092622,-46.6525955800681,são paulo,SP
"04430",-23.69141310574758,-46.65300742700101,são paulo,SP
"04401",-23.667695791254985,-46.66644904638777,sao paulo,SP
"04473",-23.70075044379366,-46.650283821397664,sao paulo,SP
"04447",-23.690463604480296,-46.67813381554541,sao paulo,SP
"04401",-23.66230153205609,-46.66430855037796,sao paulo,SP
"04402",-23.66227579287294,-46.6632802796283,sao paulo,SP
"04472",-23.697350674227586,-46.638994621728536,são paulo,SP
"04405",-23.67576223175026,-46.6577844461596,sao paulo,SP
"04445",-23.683940653903836,-46.686217238271134,sao paulo,SP
"04459",-23.69297750291419,-46.67152030099834,são paulo,SP
"04402",-23.66954264556529,-46.661797320012674,sao paulo,SP
"04430",-23.69207348932419,-46.650189913266786,sao paulo,SP
"04430",-23.692370239366376,-46.652704901498055,sao paulo,SP
"04402",-23.66227579287294,-46.6632802796283,sao paulo,SP
"04405",-23.672120756038723,-46.65464969943281,sao paulo,SP
"04433",-23.68373825823726,-46.656342890011096,sao paulo,SP
"04474",-23.70244407799065,-46.6409594074384,são paulo,SP
"04458",-23.69066695530619,-46.67357944102368,sao paulo,SP
"04458",-23.691306270138377,-46.67613995231402,sao paulo,SP
"04444",-23.687420878152263,-46.68910837079468,são paulo,SP
"04407",-23.670824189484133,-46.65150297815295,sao paulo,SP
"04438",-23.683783048730813,-46.67294092690376,sao paulo,SP
"04425",-23.68462372789933,-46.64266842484922,sao paulo,SP
"04407",-23.67212008159733,-46.64933091618096,sao paulo,SP
"04444",-23.690036085752265,-46.68683819204811,sao paulo,SP
"04433",-23.685556222315185,-46.65908948834323,sao paulo,SP
"04401",-23.6658120560621,-46.66593442798195,sao paulo,SP
"04457",-23.687452341104503,-46.67700249042071,sao paulo,SP
"04455",-23.67735048391957,-46.67906869702738,sao paulo,SP
"04431",-23.689271441571957,-46.660591194009996,são paulo,SP
"04437",-23.66970108298231,-46.67637683360268,sao paulo,SP
"04433",-23.68713030030584,-46.65800950943507,sao paulo,SP
"04447",-23.692816236193647,-46.6778406382077,sao paulo,SP
"04445",-23.68080098473656,-46.684024129753595,sao paulo,SP
"04409",-23.67789489647412,-46.65084511088346,sao paulo,SP
"04433",-23.68217305023372,-46.65752519095159,sao paulo,SP
"04475",-23.7017663119626,-46.63795813266776,sao paulo,SP
"04445",-23.681098048012025,-46.68454949792254,sao paulo,SP
"04424",-23.687505,-46.638431999999995,sao paulo,SP
"04429",-23.680079432198596,-46.659591577699864,sao paulo,SP
"04431",-23.68502777906979,-46.652091396474106,sao paulo,SP
"04409",-23.674699384399354,-46.648760655924185,sao paulo,SP
"04473",-23.70191127615559,-46.648147033585296,sao paulo,SP
"04402",-23.66526482653356,-46.66137004524207,sao paulo,SP
"04474",-23.70416210352587,-46.64168849125741,sao paulo,SP
"04437",-23.66949206105376,-46.676573916729225,sao paulo,SP
"04401",-23.668923996675904,-46.66513628998812,sao paulo,SP
"04445",-23.681299222863444,-46.68582032598529,sao paulo,SP
"04438",-23.677500332228085,-46.67055018563487,sao paulo,SP
"04432",-23.685477303305134,-46.66063872081735,sao paulo,SP
"04414",-23.67248591004414,-46.633641434172716,são paulo,SP
"04410",-23.68113316736569,-46.64603737271924,sao paulo,SP
"04458",-23.681534341977898,-46.66972182857679,sao paulo,SP
"04416",-23.674193115033667,-46.63887284956297,sao paulo,SP
"04431",-23.68866581127011,-46.65629515084541,sao paulo,SP
"04445",-23.685193488199005,-46.68577506425642,sao paulo,SP
"04430",-23.69148745268046,-46.65055603719199,são paulo,SP
"04475",-23.696796164234154,-46.63197450698138,sao paulo,SP
"04438",-23.68344015505449,-46.673125189891024,sao paulo,SP
"04426",-23.67628477684809,-46.64295072245942,sao paulo,SP
"04466",-23.577422647238734,-46.45344614141035,sao paulo,SP
"04403",-23.672930539888164,-46.66325049983554,sao paulo,SP
"04437",-23.670237373853087,-46.67638848793922,sao paulo,SP
"04473",-23.70496290452421,-46.64985707576895,sao paulo,SP
"04430",-23.690406750764605,-46.65265987330481,sao paulo,SP
"04437",-23.66949206105376,-46.676573916729225,sao paulo,SP
"04437",-23.668688776848082,-46.6774745718738,são paulo,SP
"04444",-23.691733849200972,-46.685711974462706,são paulo,SP
"04444",-23.687420878152263,-46.68910837079468,sao paulo,SP
"04469",-23.69324449624909,-46.667781115182635,sao paulo,SP
"04414",-23.67240666870278,-46.633521069001965,sao paulo,SP
"04421",-23.691007756583787,-46.637935855183855,sao paulo,SP
"04409",-23.675452124617692,-46.652965548848755,sao paulo,SP
"04428",-23.685085110190972,-46.64739814279532,sao paulo,SP
"04474",-23.531700612842478,-46.55500497627901,sao paulo,SP
"04445",-23.684303714120873,-46.68419500888679,sao paulo,SP
"04467",-23.69544867540958,-46.64668616757246,são paulo,SP
"04409",-23.67421943281161,-46.64865684455144,sao paulo,SP
"04403",-23.673495960586312,-46.66062508826243,sao paulo,SP
"04413",-23.67141342056723,-46.640487702133335,sao paulo,SP
"04447",-23.690463604480296,-46.67813381554541,sao paulo,SP
"04438",-23.68344015505449,-46.673125189891024,sao paulo,SP
"04438",-23.676169054677132,-46.67146686150383,sao paulo,SP
"04457",-23.690750008050085,-46.67679796794391,sao paulo,SP
"04444",-23.687420878152263,-46.68910837079468,sao paulo,SP
"04433",-23.688060736886143,-46.66219904079867,sao paulo,SP
"04467",-23.694319707744242,-46.65546050805008,sao paulo,SP
"04434",-23.684380407438397,-46.66810993450283,sao paulo,SP
"04475",-23.70551867277396,-46.6340363484621,sao paulo,SP
"04459",-23.69432738773155,-46.67365111656762,são paulo,SP
"04425",-23.68447900050484,-46.64341892107906,são paulo,SP
"04475",-23.700714505972613,-46.62947714141035,sao paulo,SP
"04470",-23.711475951149087,-46.65226433837494,sao paulo,SP
"04463",-23.693811004154945,-46.66188801624438,sao paulo,SP
"04444",-23.690036085752265,-46.68683819204811,sao paulo,SP
"04423",-23.685192922557608,-46.63480625214959,sao paulo,SP
"04423",-23.68657085667157,-46.6336156466274,sao paulo,SP
"04455",-23.679613969473117,-46.678882499999986,sao paulo,SP
"04416",-23.677263953921212,-46.63808101540766,são paulo,SP
"04473",-23.70474802553522,-46.64720556994055,sao paulo,SP
"04466",-23.691235411045074,-46.65780798335156,sao paulo,SP
"04430",-23.69280221524488,-46.65245539395437,sao paulo,SP
"04416",-23.677149538781244,-46.63788806026152,sao paulo,SP
"04431",-23.685795146546237,-46.65509423757862,sao paulo,SP
"04405",-23.67441964946043,-46.6552366655606,sao paulo,SP
"04433",-23.68786749347913,-46.659309370246405,são paulo,SP
"04437",-23.66970108298231,-46.67637683360268,sao paulo,SP
"04401",-23.668183875382297,-46.66483450582837,sao paulo,SP
"04430",-23.686256457817567,-46.649353149489514,sao paulo,SP
"04428",-23.68211721703507,-46.65601709853421,sao paulo,SP
"04459",-23.690171032748584,-46.66958113059029,sao paulo,SP
"04476",-23.709657794370262,-46.628474227863464,sao paulo,SP
"04407",-23.671050810433393,-46.651795040250406,são paulo,SP
"04409",-23.67606870959345,-46.650566737545816,são paulo,SP
"04467",-23.69567056757464,-46.65092418359399,são paulo,SP
"04437",-23.67031654010617,-46.67672873397194,são paulo,SP
"04421",-23.693080746321204,-46.642430519706835,sao paulo,SP
"04444",-23.690036085752265,-46.68683819204811,sao paulo,SP
"04423",-23.68657085667157,-46.6336156466274,sao paulo,SP
"04409",-23.67194520483005,-46.64755571065842,sao paulo,SP
"04410",-23.68292358090484,-46.64612043588781,são paulo,SP
"04419",-23.681894008050076,-46.64407442922272,sao paulo,SP
"04406",-23.670896615875122,-46.652993696087464,sao paulo,SP
"04438",-23.676313138496155,-46.669424002914184,sao paulo,SP
"04463",-23.695473918402666,-46.66174078948579,são paulo,SP
"04410",-23.679676508742574,-46.65028620483005,sao paulo,SP
"04430",-23.691262138496157,-46.64618345184375,sao paulo,SP
"04429",-23.67919171357262,-46.66466021579432,sao paulo,SP
"04403",-23.671436144324545,-46.663501363725544,sao paulo,SP
"04474",-23.701718134424784,-46.64251024487294,sao paulo,SP
"04427",-23.67695325268864,-46.65698784857028,sao paulo,SP
"04455",-23.68183490590919,-46.67837513696694,sao paulo,SP
"04474",-23.701478877604,-46.644312336805335,sao paulo,SP
"04473",-23.703460532892812,-46.649845273241404,sao paulo,SP
"04438",-23.676323992399627,-46.668804140327126,sao paulo,SP
"04409",-23.673796892856448,-46.64834202224242,sao paulo,SP
"04421",-23.68876619455826,-46.639092342489484,são paulo,SP
"04403",-23.668201282693417,-46.66049702840489,sao paulo,SP
"04432",-23.680652311962604,-46.663200754371275,sao paulo,SP
"04445",-23.684465409660103,-46.685656702608355,sao paulo,SP
"04475",-23.698816226800997,-46.629944946243256,sao paulo,SP
"04423",-23.68657085667157,-46.6336156466274,sao paulo,SP
"04474",-23.699815354434715,-46.64543579156327,sao paulo,SP
"04474",-23.704531103525877,-46.642008881903166,sao paulo,SP
"04444",-23.690036085752265,-46.68683819204811,sao paulo,SP
"04437",-23.66970108298231,-46.67637683360268,sao paulo,SP
"04447",-23.69677616733834,-46.67504672718639,sao paulo,SP
"04438",-23.672002524567016,-46.66913364026612,sao paulo,SP
"04417",-23.68087849570083,-46.64037201832186,sao paulo,SP
"04401",-23.661790794621695,-46.66390844434192,sao paulo,SP
"04408",-23.674335411881792,-46.65057422647012,sao paulo,SP
"04445",-23.682224766028042,-46.6859948782965,sao paulo,SP
"04463",-23.69416739938831,-46.65771389217496,sao paulo,SP
"04402",-23.668643619481802,-46.66286866610884,sao paulo,SP
"04458",-23.691306270138377,-46.67613995231402,sao paulo,SP
"04456",-23.685435219545226,-46.67544595115126,sao paulo,SP
"04408",-23.67357495713456,-46.64955740077047,sao paulo,SP
"04473",-23.698780952536232,-46.64904711685606,sao paulo,SP
"04402",-23.665200150152927,-46.662745389953244,sao paulo,SP
"04456",-23.68301751012755,-46.67965174285875,sao paulo,SP
"04419",-23.68197563108814,-46.63871215918722,sao paulo,SP
"04472",-23.52672372520881,-46.453601122700356,são paulo,SP
"04476",-23.710251415488482,-46.61964239884004,sao paulo,SP
"04464",-23.699139501110746,-46.657643434442484,são paulo,SP
"04421",-23.689473249285815,-46.63966118757114,sao paulo,SP
"04432",-23.68390798858131,-46.66384224904843,sao paulo,SP
"04426",-23.684932298395804,-46.645948508698645,são paulo,SP
"04444",-23.691733849200972,-46.685711974462706,sao paulo,SP
"04410",-23.67948690091752,-46.649690114490134,sao paulo,SP
"04433",-23.68751799194992,-46.6611960642564,são paulo,SP
"04403",-23.674967554326482,-46.660768974310706,são paulo,SP
"04403",-23.674082264665188,-46.665488793276516,são paulo,SP
"04464",-23.696653078455185,-46.655167176492306,sao paulo,SP
"04466",-23.688592443161895,-46.66203219906069,sao paulo,SP
"04476",-23.711934286837753,-46.62586943472724,sao paulo,SP
"04475",-23.70216035276127,-46.6383085932541,sao paulo,SP
"04411",-23.67993214432454,-46.64161425437129,sao paulo,SP
"04474",-23.700572381903175,-46.645374237578636,sao paulo,SP
"04446",-23.68641917757002,-46.68575727212409,sao paulo,SP
"04406",-23.669270340267783,-46.65447111073923,sao paulo,SP
"04423",-23.68657085667157,-46.6336156466274,são paulo,SP
"04429",-23.67803783819032,-46.66220081640599,sao paulo,SP
"04459",-23.693763279762276,-46.67459089301168,sao paulo,SP
"04421",-23.689355321686126,-46.641877260892166,sao paulo,SP
"04407",-23.672147081597334,-46.64926341618096,são paulo,SP
"04416",-23.67947989179802,-46.63934802576238,sao paulo,SP
"04414",-23.673990080212345,-46.64018112753189,sao paulo,SP
"04458",-23.691536884548086,-46.677611083178505,sao paulo,SP
"04447",-23.690463604480296,-46.67813381554541,sao paulo,SP
"04438",-23.683327376074786,-46.67283528573489,são paulo,SP
"04417",-23.677442965346827,-46.63343886476381,são paulo,SP
"04421",-23.690762100218183,-46.639927521533636,sao paulo,SP
"04417",-23.680570798776632,-46.633836551762926,sao paulo,SP
"04416",-23.67561158895492,-46.64062212184773,sao paulo,SP
"04419",-23.68340068547063,-46.64015218635572,sao paulo,SP
"04402",-23.66788997668648,-46.664262791419034,sao paulo,SP
"04401",-23.66230153205609,-46.66430855037796,sao paulo,SP
"04429",-23.67634773062944,-46.662673893310526,sao paulo,SP
"04419",-23.68357084066818,-46.6394480213633,sao paulo,SP
"04458",-23.690193454065437,-46.673066137111185,sao paulo,SP
"04427",-23.678287624216782,-46.655340791316625,são paulo,SP
"04438",-23.67477780544173,-46.67109385414626,sao paulo,SP
"04438",-23.6768865925616,-46.67121261893355,sao paulo,SP
"04423",-23.686142594783302,-46.635493180679795,sao paulo,SP
"04460",-23.691998032748575,-46.6737098366611,são paulo,SP
"04455",-23.68049991923938,-46.67889660727677,sao paulo,SP
"04447",-23.690463604480296,-46.67813381554541,sao paulo,SP
"04424",-23.688565637803674,-46.64307332861103,sao paulo,SP
"04464",-23.69797764723873,-46.65859031793521,sao paulo,SP
"04470",-23.70900788565408,-46.65445289064573,são paulo,SP
"04416",-23.67486303912522,-46.64098971801601,sao paulo,SP
"04423",-23.68657085667157,-46.6336156466274,sao paulo,SP
"04431",-23.69120773022105,-46.654733262565586,sao paulo,SP
"04402",-23.666837080690684,-46.664372395091235,sao paulo,SP
"04411",-23.676038599649882,-46.647052088498064,sao paulo,SP
"04432",-23.686300812655094,-46.66161455398463,sao paulo,SP
"04457",-23.688933747706184,-46.676557199694145,são paulo,SP
"04426",-23.68798866388715,-46.64609778934155,sao paulo,SP
"04427",-23.680035685514707,-46.65279450134282,sao paulo,SP
"04409",-23.68064397654242,-46.65323781794036,sao paulo,SP
"04474",-23.69920354442583,-46.64173681548504,são paulo,SP
"04437",-23.673669085509818,-46.67350120987873,são paulo,SP
"04402",-23.665026949766265,-46.661885523313515,são paulo,SP
"04463",-23.695831373016375,-46.66415715779896,sao paulo,SP
"04447",-23.680154211754942,-46.68409521397663,sao paulo,SP
"04459",-23.692714438801996,-46.66961276741302,sao paulo,SP
"04431",-23.68921842630852,-46.65853315903972,sao paulo,SP
"04416",-23.6751185457083,-46.639826458013076,sao paulo,SP
"04429",-23.67919171357262,-46.66466021579432,sao paulo,SP
"04438",-23.678373143487814,-46.66960156592987,são paulo,SP
"04470",-23.71545818983174,-46.652935050841265,sao paulo,SP
"04445",-23.68493248819901,-46.68529356425641,sao paulo,SP
"04468",-23.69358727116393,-46.66632220912923,sao paulo,SP
"04444",-23.690036085752265,-46.68683819204811,sao paulo,SP
"04447",-23.693837196231712,-46.67770735971484,sao paulo,SP
"04427",-23.6844171829015,-46.647873717871796,sao paulo,SP
"04405",-23.67584420621502,-46.65784197169482,sao paulo,SP
"04415",-23.674088576273206,-46.635100738423745,sao paulo,SP
"04438",-23.6749550291419,-46.66805250819432,são paulo,SP
"04416",-23.678093973728785,-46.637633143840006,sao paulo,SP
"04434",-23.67980194373424,-46.66571458661375,sao paulo,SP
"04446",-23.688020126839405,-46.68534035068381,sao paulo,SP
"04412",-23.67395353566278,-46.64499033374691,sao paulo,SP
"04467",-23.693249755756263,-46.64654120468582,são paulo,SP
"04455",-23.678064963644736,-46.679264507357594,sao paulo,SP
"04466",-23.691155521784317,-46.65839369608747,sao paulo,SP
"04475",-23.70249613988114,-46.63130221870849,sao paulo,SP
"04429",-23.67579352761269,-46.66187540230251,sao paulo,SP
"04401",-23.669642943074336,-46.666467218978426,sao paulo,SP
"04429",-23.67977547737897,-46.6613026917883,sao paulo,SP
"04403",-23.667843855675457,-46.66038973120199,sao paulo,SP
"04444",-23.687420878152263,-46.68910837079468,são paulo,SP
"04438",-23.676313138496155,-46.669424002914184,são paulo,SP
"04475",-23.70261568581569,-46.634358409804335,sao paulo,SP
"04444",-23.687799971277748,-46.68874136553328,sao paulo,SP
"04438",-23.675122508742575,-46.66530015889549,sao paulo,SP
"04458",-23.690193454065437,-46.673066137111185,são paulo,SP
"04444",-23.688011001933244,-46.688610217583324,sao paulo,SP
"04476",-23.60065783902704,-46.55667916457965,sao paulo,SP
"04430",-23.690605064827352,-46.64940206974699,sao paulo,SP
"04431",-23.68441157646239,-46.652537394118895,sao paulo,SP
"04458",-23.690193454065437,-46.673066137111185,sao paulo,SP
"04438",-23.672002524567016,-46.66913364026612,são paulo,SP
"04475",-23.700234290034064,-46.638145555513844,sao paulo,SP
"04437",-23.66949206105376,-46.676573916729225,sao paulo,SP
"04408",-23.674394430751917,-46.65304482001269,sao paulo,SP
"04427",-23.67673076380635,-46.65711641395927,sao paulo,SP
"04456",-23.686867581741556,-46.67513273757862,são paulo,SP
"04455",-23.67824284997128,-46.68352227371932,são paulo,SP
"04437",-23.66970108298231,-46.67637683360268,sao paulo,SP
"04444",-23.687420878152263,-46.68910837079468,sao paulo,SP
"04447",-23.692816236193647,-46.6778406382077,sao paulo,SP
"04463",-23.695929314732567,-46.664226690547565,sao paulo,SP
"04475",-23.70318395392121,-46.63152107369148,sao paulo,SP
"04447",-23.690463604480296,-46.67813381554541,são paulo,SP
"04414",-23.672113803631557,-46.64207235743072,sao paulo,SP
"04466",-23.689963666108845,-46.661252071325556,sao paulo,SP
"04474",-23.53092205635057,-46.555643089243375,sao paulo,SP
"04437",-23.672200547319537,-46.67257395045877,sao paulo,SP
"04459",-23.695688965029717,-46.67219530613423,sao paulo,SP
"04416",-23.677940232298514,-46.64074555023374,sao paulo,SP
"04437",-23.67226548542905,-46.67218236663973,sao paulo,SP
"04457",-23.688806591133602,-46.67392785687882,sao paulo,SP
"04457",-23.690275082982307,-46.67476891840266,sao paulo,SP
"04405",-23.674364970529926,-46.65597815255157,sao paulo,SP
"04455",-23.678459458923847,-46.68159654107614,são paulo,SP
"04403",-23.67291497931412,-46.663874451136465,sao paulo,SP
"04466",-23.691448571469774,-46.658885888424045,sao paulo,SP
"04470",-23.71159231116683,-46.65336206649951,sao paulo,SP
"04445",-23.68215884263372,-46.685906827226034,sao paulo,SP
"04438",-23.676276970858098,-46.66820097737897,sao paulo,SP
"04427",-23.68072540161002,-46.65163351748515,sao paulo,SP
"04459",-23.69341783236193,-46.67192272883605,sao paulo,SP
"04444",-23.687799971277748,-46.68874136553328,sao paulo,SP
"04426",-23.687961544538805,-46.64603210423163,sao paulo,SP
"04417",-23.678926470165603,-46.63141050721337,sao paulo,SP
"04445",-23.682421739656107,-46.68364812545442,são paulo,SP
"04421",-23.689355321686126,-46.641877260892166,sao paulo,SP
"04475",-23.698966243407018,-46.63033700805008,sao paulo,SP
"04477",-23.713889060052992,-46.637226077648734,sao paulo,SP
"04446",-23.689751144324546,-46.68497183819031,sao paulo,SP
"04431",-23.688966331669445,-46.65408908742572,sao paulo,SP
"04423",-23.685093115730893,-46.6353047463212,são paulo,SP
"04455",-23.685059232298503,-46.67341580169083,sao paulo,SP
"04445",-23.6825420291419,-46.68542356647812,sao paulo,SP
"04444",-23.687420878152263,-46.68910837079468,são paulo,SP
"04476",-23.7067242120434,-46.630018131831044,são paulo,SP
"04438",-23.674906791563274,-46.671473718708505,sao paulo,SP
"04438",-23.675925719400993,-46.66877141909515,sao paulo,SP
"04447",-23.692816236193647,-46.6778406382077,sao paulo,SP
"04475",-23.700217798776624,-46.62983012170349,sao paulo,SP
"04432",-23.681109435567095,-46.66340010952511,sao paulo,SP
"04403",-23.673412359223867,-46.65972522495423,sao paulo,SP
"04475",-23.697204225551907,-46.63254194073921,sao paulo,SP
"04421",-23.688145561746257,-46.635714785734876,são paulo,SP
"04459",-23.690171032748584,-46.66958113059029,sao paulo,SP
"04456",-23.68523966111719,-46.67721361754855,são paulo,SP
"04458",-23.68652827477061,-46.66794187330483,sao paulo,SP
"04438",-23.683783048730813,-46.67294092690376,sao paulo,SP
"04408",-23.66986251921441,-46.64963435897314,são paulo,SP
"04444",-23.688011001933244,-46.688610217583324,sao paulo,SP
"04410",-23.680613870938902,-46.64968402706443,são paulo,SP
"04456",-23.686932530671108,-46.675334263113854,são paulo,SP
"04462",-23.69522943645254,-46.66670267357951,são paulo,SP
"04438",-23.683189809048415,-46.6714903097409,são paulo,SP
"04402",-23.667581545934553,-46.66245326686478,sao paulo,SP
"04434",-23.684484970858094,-46.66699400291418,sao paulo,SP
"04438",-23.672002524567016,-46.66913364026612,sao paulo,SP
"04455",-23.680189603381645,-46.682147781983964,sao paulo,SP
"04416",-23.678070414236664,-46.6370838827685,sao paulo,SP
"04414",-23.671347580068126,-46.64141254010619,são paulo,SP
"04438",-23.679450000000003,-46.67070199942307,são paulo,SP
"04470",-23.710705072301636,-46.65184354338098,são paulo,SP
